machine_id,line,cycle,timestamp,op_setting_1,op_setting_2,op_setting_3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,RUL,shift,is_stop,stop_duration_min,cycles_since_maintenance,vibration_rms,vibration_axial,shaft_runout_um,operator_micro_stop
CTL-04,Balancing,87,2026-02-19 23:03:21.837656,-0.0087,-0.0003,80,483.543,603.185,1527.3204788280318,1390.6023437838346,12.025,21.565,553.6531325536125,2241.722,8350.735,1.335,50.267,529.193,2422.164,8108.846,8.432,0.032,455.555,2744.474,89.163,30.617,24.662,101,Day,0,0,87,,,,
CTL-04,Balancing,88,2026-02-20 03:03:21.837670,0.0218,0.0003,80,519.778,638.814,1648.8753326553624,1372.6334064655705,12.252,19.142,496.0093391072974,2547.308,10752.078,1.239,59.818,422.732,2266.85,8287.774,6.271,0.035,364.876,2396.041,104.482,32.635,29.117,101,Evening,0,0,88,,,,
CTL-04,Balancing,89,2026-02-20 07:03:21.837684,0.0218,0.0,100,525.604,620.791,1413.3569815945777,1432.218134915245,12.316,21.911,633.723966932919,2666.369,8543.642,1.264,50.04,583.321,2754.195,9464.799,7.634,0.032,337.77,2277.38,88.257,34.334,23.987,101,Evening,0,0,89,,,,
CTL-04,Balancing,90,2026-02-20 11:03:21.837698,-0.0087,-0.0003,100,482.784,661.1,1394.5945762140468,1477.2217541245284,13.991,20.98,483.0153629271924,2631.441,9173.288,1.37,41.41,556.909,2397.927,7734.908,9.579,0.031,409.741,1918.794,110.812,40.547,26.319,100,Night,0,0,90,,,,
CTL-04,Balancing,91,2026-02-20 15:03:21.837712,0.0218,0.0003,100,487.929,596.833,1844.159617473871,1541.7935702634525,12.531,21.645,612.4565940882082,2430.584,8548.806,1.213,47.776,574.934,2150.402,6401.593,8.078,0.031,418.337,2145.91,102.697,36.332,25.143,100,Night,0,0,91,,,,
CTL-04,Balancing,92,2026-02-20 19:03:21.837726,-0.0087,-0.0003,100,511.83,696.561,1598.961724288302,1477.9212874311472,13.973,20.076,539.1331225713847,2535.355,11329.553,1.464,54.685,516.201,2259.911,6345.092,7.916,0.026,422.13,2341.019,86.802,40.931,24.162,100,Day,0,0,92,,,,
CTL-04,Balancing,93,2026-02-20 23:03:21.837740,-0.0087,0.0003,100,459.869,739.935,1468.4207118527072,1489.4225785133117,14.437,25.17,606.7882474510999,2125.846,10692.303,1.135,42.442,606.349,2381.51,8392.655,8.776,0.027,465.719,2912.044,81.316,37.064,25.012,100,Day,0,0,93,,,,
CTL-04,Balancing,94,2026-02-21 03:03:21.837754,0.0,0.0003,60,512.871,607.762,1672.7285043573283,1498.7952083615635,17.094,17.862,500.0626867031716,2208.042,11214.372,1.496,48.776,517.27,2493.379,9094.583,8.206,0.031,378.796,2054.788,82.105,36.128,22.548,100,Evening,0,0,94,,,,
CTL-04,Balancing,95,2026-02-21 07:03:21.837768,-0.0087,0.0,80,541.318,659.939,1364.0670935639298,1403.3138515790804,13.822,21.071,560.0459324029051,2694.023,8630.023,1.518,41.299,475.885,2365.117,7187.101,7.308,0.03,340.077,2158.847,99.176,45.419,22.97,99,Evening,0,0,95,,,,
CTL-04,Balancing,96,2026-02-21 11:03:21.837782,0.0218,0.0,80,525.436,568.791,1419.7142707131643,1086.4688843256292,13.182,23.263,524.0812408811788,2424.151,9248.109,1.396,55.348,553.329,2331.189,8787.083,8.676,0.023,344.984,2334.285,94.148,38.333,17.737,99,Night,0,0,96,,,,
CTL-04,Balancing,97,2026-02-21 15:03:21.837796,0.0218,0.0,60,562.303,639.463,1778.4188716588142,1408.0485199520601,14.914,19.372,489.1100279870479,2419.793,9048.195,1.087,51.933,524.265,2267.235,7430.857,9.056,0.028,401.259,2347.814,94.697,33.772,26.467,99,Night,0,0,97,,,,
CTL-04,Balancing,98,2026-02-21 19:03:21.837809,-0.0087,0.0003,60,466.537,587.306,1797.2002402616315,1393.083959365046,15.088,24.882,638.6352858668741,2257.016,10088.29,1.092,39.124,523.981,2367.943,8665.611,8.876,0.032,454.811,2856.733,108.776,38.726,22.939,99,Day,0,0,98,,,,
CTL-04,Balancing,99,2026-02-21 23:03:21.837824,-0.0087,0.0003,60,517.918,605.786,1733.780113773512,1550.5865168520954,13.693,21.253,457.16649114385984,2366.453,9081.033,1.156,44.964,461.504,2012.108,9344.546,7.096,0.03,430.257,2727.505,89.387,43.77,23.798,98,Day,0,0,99,,,,
CTL-04,Balancing,100,2026-02-22 03:03:21.837840,-0.0087,0.0,60,548.39,755.762,1684.344708770567,1278.2027835543304,11.615,22.993,578.9398388466957,2198.328,9212.17,1.124,49.177,451.756,2676.976,9848.358,8.663,0.031,415.036,2454.123,89.035,44.294,24.474,98,Evening,0,0,100,,,,
CTL-04,Balancing,101,2026-02-22 07:03:21.837857,0.0218,-0.0003,60,547.714,707.508,1742.1911027444487,1580.2765685896925,15.284,19.753,578.7744668700337,2382.084,8254.785,1.489,46.757,533.571,2214.182,8094.354,9.203,0.036,334.761,2393.305,68.695,37.144,23.695,98,Evening,0,0,101,,,,
CTL-04,Balancing,102,2026-02-22 11:03:21.837872,-0.0087,0.0003,100,527.129,747.944,1549.7418618312204,1623.1401351157367,14.981,20.507,565.5690804218713,2418.903,9225.96,1.209,44.101,580.896,2640.017,7464.148,8.306,0.031,423.934,2432.944,111.54,38.508,27.042,98,Night,0,0,102,,,,
CTL-04,Balancing,103,2026-02-22 15:03:21.837887,-0.0087,0.0003,80,651.028,647.346,1645.117565590956,1278.0157541169858,14.369,21.997,594.0894384896222,2339.222,9721.481,1.251,52.259,543.301,2476.407,7764.008,8.349,0.029,426.059,2064.338,92.936,43.494,23.859,98,Night,0,0,103,,,,
CTL-04,Balancing,104,2026-02-22 19:03:21.837902,0.0218,-0.0003,60,582.094,696.021,1734.7693705349766,1465.8698575442006,13.659,21.773,486.07303235358114,2348.588,8553.091,1.058,49.494,538.766,2689.517,7142.783,9.33,0.023,386.228,2859.939,99.713,35.958,23.225,97,Day,0,0,104,,,,
CTL-04,Balancing,105,2026-02-22 23:03:21.837918,0.0005,0.0003,60,562.679,624.555,1646.9790220712373,1458.8859411249982,15.423,23.85,665.3682489808571,2408.986,9338.2,1.146,51.955,592.646,2552.49,7010.444,8.079,0.03,358.415,2900.202,104.096,42.425,25.639,97,Day,0,0,105,,,,
CTL-04,Balancing,106,2026-02-23 03:03:21.837933,0.0218,0.0,60,524.477,565.508,1714.5125566821557,1691.0943511326002,14.067,20.386,601.9603495553863,2608.743,10081.822,1.282,46.788,384.558,2400.101,7679.603,6.562,0.036,401.469,1962.135,103.766,46.031,26.239,97,Evening,0,0,106,,,,
CTL-04,Balancing,107,2026-02-23 07:03:21.837949,0.0,0.0003,60,568.808,563.512,1500.0295217829084,1284.5663265884536,14.646,23.286,579.3739253586695,2171.361,8879.752,1.436,49.894,542.504,2178.461,8268.876,7.464,0.028,334.019,2800.768,117.688,34.913,21.603,97,Evening,0,0,107,,,,
CTL-04,Balancing,108,2026-02-23 11:03:21.837966,-0.0087,0.0003,100,502.194,720.99,1683.0408756478057,1600.7397088343357,17.087,22.655,571.6608800885762,2713.351,10023.696,1.44,49.726,576.001,2316.403,7676.803,8.134,0.037,351.09,2613.08,119.804,40.351,22.675,96,Night,0,0,108,,,,
CTL-04,Balancing,109,2026-02-23 15:03:21.837982,0.0,0.0,80,547.502,610.975,1443.015113118616,1599.1702582274634,16.494,20.922,528.8991861204638,2439.752,8959.667,1.194,40.236,445.584,2101.34,7292.27,8.598,0.028,361.522,2088.642,87.649,33.912,23.233,96,Night,0,0,109,,,,
CTL-04,Balancing,110,2026-02-23 19:03:21.837997,0.0218,0.0003,60,572.72,739.227,1595.0352013805393,1557.0516767727195,13.476,22.838,508.3549048955676,2491.939,8304.61,1.204,47.219,606.108,2592.013,7544.691,7.532,0.028,417.238,2440.107,106.521,36.816,24.206,96,Day,0,0,110,,,,
CTL-04,Balancing,111,2026-02-23 23:03:21.838012,-0.0087,-0.0003,80,532.714,724.003,1836.709627375874,1535.414253561519,16.468,21.567,517.2653091651955,2380.803,8926.578,1.274,47.421,512.756,2278.726,8032.179,9.095,0.027,444.734,2646.485,100.866,29.563,18.32,96,Day,0,0,111,,,,
CTL-04,Balancing,112,2026-02-24 03:03:21.838028,0.0,0.0,60,524.455,686.279,1871.200624471926,1350.6082257210542,13.868,18.979,588.8575185060884,2389.771,8614.687,1.303,47.022,572.141,2286.179,8136.07,9.135,0.029,362.939,2082.083,89.59,36.313,25.671,96,Evening,0,0,112,,,,
CTL-04,Balancing,113,2026-02-24 07:03:21.838043,0.0218,0.0003,80,480.439,628.866,1424.1636117782093,1414.0714197131372,15.039,22.377,652.8537827299224,2384.755,9311.3,1.227,57.782,565.861,2599.23,9025.033,9.05,0.033,384.654,2928.959,84.54,37.744,27.475,95,Evening,0,0,113,,,,
CTL-04,Balancing,114,2026-02-24 11:03:21.838059,0.0005,0.0,100,509.813,685.271,1513.0313499356307,1469.7153489762227,14.094,24.135,571.5024046358014,1970.173,8310.509,1.173,54.145,456.899,2324.068,9857.061,9.47,0.027,357.34,2153.844,102.064,36.886,23.959,95,Night,0,0,114,,,,
CTL-04,Balancing,115,2026-02-24 15:03:21.838074,0.0218,0.0003,60,534.707,645.702,1609.6760981802345,1415.2191816830152,13.492,18.485,558.9022639453583,2201.443,9929.218,1.137,45.776,529.744,2689.157,7819.039,8.575,0.032,421.909,2475.602,118.083,37.269,27.474,95,Night,0,0,115,,,,
CTL-04,Balancing,116,2026-02-24 19:03:21.838089,0.0,-0.0003,100,554.44,658.441,1639.183361898525,1540.5479068287664,13.569,21.925,542.4873956352044,2770.796,8457.892,1.56,45.345,449.227,2180.201,7446.929,9.815,0.026,404.666,2738.471,127.709,38.382,23.682,95,Day,0,0,116,,,,
CTL-04,Balancing,117,2026-02-24 23:03:21.838105,0.0005,-0.0003,100,458.183,618.209,1933.3829450495448,1531.4240520312185,16.396,23.01,615.5831808325419,2851.054,8633.023,1.396,44.188,415.465,2451.359,8239.752,8.356,0.028,397.369,2489.129,119.618,40.887,24.795,94,Day,0,0,117,,,,
CTL-04,Balancing,118,2026-02-25 03:03:21.838121,0.0218,0.0003,60,479.814,581.324,1432.168824379664,1363.7288626534985,14.708,22.076,510.5718627852558,1852.852,8666.566,1.422,45.683,517.789,2007.426,8239.819,8.764,0.028,429.805,2674.284,121.158,35.213,24.091,94,Evening,0,0,118,,,,
CTL-04,Balancing,119,2026-02-25 07:03:21.838136,0.0,-0.0003,80,457.071,681.526,1664.557293105931,1139.0072199803037,15.018,21.18,491.09164899293006,2318.357,10911.421,1.375,43.544,504.377,1925.912,7259.343,9.837,0.033,409.682,2481.138,114.168,40.053,22.757,94,Evening,0,0,119,,,,
CTL-04,Balancing,120,2026-02-25 11:03:21.838152,-0.0087,0.0003,60,513.922,625.859,1544.9338775744288,1639.8095244779129,13.075,20.519,454.2841729942981,2629.522,9356.047,1.526,44.434,480.206,2109.931,8509.457,8.125,0.031,375.375,2731.613,112.65,39.144,25.887,94,Night,0,0,120,,,,
CTL-04,Balancing,121,2026-02-25 15:03:21.838167,0.0005,0.0003,100,511.805,639.738,1245.41646961165,1483.4624675584546,14.653,23.512,595.125149321035,2209.294,8872.37,1.238,52.429,603.739,2578.792,9754.589,8.861,0.027,337.605,2168.325,95.465,36.181,23.547,94,Night,0,0,121,,,,
CTL-04,Balancing,122,2026-02-25 19:03:21.838184,0.0218,-0.0003,100,509.3,647.479,1973.9602995093735,1530.0155077585537,15.014,23.905,511.63818586445905,2185.225,9875.089,1.3,48.052,462.042,2274.939,7805.316,8.015,0.036,475.139,2659.827,100.965,36.531,20.997,93,Day,0,0,122,,,,
CTL-04,Balancing,123,2026-02-25 23:03:21.838200,-0.0087,0.0,60,536.389,724.543,1710.5237243945644,1421.7183449607614,15.597,21.569,540.5204318772865,2146.026,8748.289,1.339,45.492,462.022,2415.473,8385.74,8.109,0.03,292.796,2565.132,102.883,44.303,22.921,93,Day,0,0,123,,,,
CTL-04,Balancing,124,2026-02-26 03:03:21.838215,-0.0087,0.0003,60,556.733,718.416,1589.5173578023177,1458.1910638475917,14.829,18.154,577.3342044900428,2163.289,8269.721,1.368,53.608,562.391,2527.109,8413.344,9.151,0.035,369.387,2258.094,107.311,32.193,23.188,93,Evening,0,0,124,,,,
CTL-04,Balancing,125,2026-02-26 07:03:21.838231,0.0005,0.0,100,532.211,607.801,1283.2886220793969,1603.447385679246,13.743,20.411,629.4048258487827,1682.805,10413.291,1.589,43.248,496.136,2504.692,8342.565,9.249,0.031,424.552,3209.164,84.058,44.02,26.884,93,Evening,0,0,125,,,,
CTL-04,Balancing,126,2026-02-26 11:03:21.838246,-0.0087,0.0,60,461.721,591.345,1667.0818943739464,1230.6606792557566,13.722,22.127,517.632961584368,2333.749,8261.808,1.177,49.708,516.381,2417.565,8711.693,8.574,0.029,357.485,2495.217,119.944,42.227,19.895,92,Night,0,0,126,,,,
CTL-04,Balancing,127,2026-02-26 15:03:21.838262,0.0,0.0003,80,413.661,595.436,1345.2890987365831,1228.9149511948492,11.147,22.114,490.9642897691112,2109.14,8445.912,1.216,46.225,448.599,2623.319,8365.672,8.768,0.029,434.118,2504.682,101.904,42.684,19.508,92,Night,0,0,127,,,,
CTL-04,Balancing,128,2026-02-26 19:03:21.838277,0.0218,0.0,80,528.732,599.66,1468.799008807048,1521.5529204145776,16.626,24.36,556.2659335890073,2310.779,10168.721,1.172,55.526,501.523,2376.238,7704.642,8.449,0.027,377.399,2424.686,98.936,29.149,29.214,92,Day,0,0,128,,,,
CTL-04,Balancing,129,2026-02-26 23:03:21.838292,0.0218,-0.0003,60,600.705,567.804,1489.4158490854613,1383.0583946061117,15.592,22.631,494.74365441179043,2947.503,8687.437,1.535,44.602,576.788,2477.82,7442.261,8.914,0.031,428.147,2202.76,99.161,41.949,19.139,92,Day,0,0,129,,,,
CTL-04,Balancing,130,2026-02-27 03:03:21.838306,0.0218,-0.0003,100,458.803,645.27,1614.7555415332047,1396.9616255896779,15.787,21.393,613.0636007050523,2465.354,8034.948,1.321,47.098,486.652,2025.762,7178.363,7.706,0.033,379.266,2679.842,89.778,36.07,22.103,92,Evening,0,0,130,,,,
CTL-04,Balancing,131,2026-02-27 07:03:21.838320,0.0005,-0.0003,80,503.561,658.126,1687.9586982882515,1582.381633773006,11.405,25.984,497.45355920884856,2412.037,9915.266,1.383,52.789,574.756,2487.692,8749.141,7.377,0.028,353.826,1821.952,90.609,34.794,21.239,91,Evening,0,0,131,,,,
CTL-04,Balancing,132,2026-02-27 11:03:21.838334,0.0218,0.0003,80,553.297,593.414,1723.3306089079963,1190.7361991525004,13.665,20.766,621.7253114993911,2402.761,9309.969,1.157,51.512,518.589,1969.363,8708.77,8.665,0.029,378.475,2132.386,111.586,41.632,20.941,91,Night,0,0,132,,,,
CTL-04,Balancing,133,2026-02-27 15:03:21.838347,-0.0087,-0.0003,80,521.295,597.099,1385.435657856767,1623.9254332931985,14.103,19.793,490.0553288910525,2330.43,7128.315,1.28,53.218,570.033,2503.17,10095.967,8.635,0.027,424.72,2420.172,100.399,39.958,22.492,91,Night,0,0,133,,,,
CTL-04,Balancing,134,2026-02-27 19:03:21.838361,0.0,0.0,60,615.616,538.047,1718.9380535111509,1426.8485973155564,15.286,20.788,640.7673528992675,2599.322,8349.507,1.446,48.895,491.216,1983.893,8764.276,7.81,0.032,449.302,2194.277,113.447,34.351,26.893,91,Day,0,0,134,,,,
CTL-04,Balancing,135,2026-02-27 23:03:21.838375,0.0,0.0003,60,613.105,700.506,1658.3980008036522,1530.8105322273323,14.128,18.741,514.9363044806046,2934.596,7992.794,1.425,46.943,503.029,2791.443,8214.075,9.205,0.037,383.805,2501.078,107.045,37.559,24.572,90,Day,0,0,135,,,,
CTL-04,Balancing,136,2026-02-28 03:03:21.838389,0.0218,-0.0003,60,577.175,692.973,1606.3815476448765,1007.1120810975035,12.506,25.575,503.90136616917135,2666.979,7937.044,1.175,50.698,602.74,2543.495,8428.809,7.274,0.024,375.049,2424.906,99.482,47.39,19.808,90,Evening,0,0,136,,,,
CTL-04,Balancing,137,2026-02-28 07:03:21.838403,0.0218,-0.0003,100,502.867,750.03,1688.3263166874356,1258.5852864911583,11.382,20.761,500.95366143996495,2281.84,11115.385,1.168,44.4,569.317,2458.392,9358.403,9.109,0.028,412.176,2415.801,82.399,47.201,20.937,90,Evening,0,0,137,,,,
CTL-04,Balancing,138,2026-02-28 11:03:21.838418,0.0218,-0.0003,80,513.09,612.349,1606.7253453282574,1439.8022270906085,15.466,20.582,616.4978467521981,2225.963,8565.158,1.076,48.562,600.949,2328.854,9575.038,7.502,0.026,446.431,2347.613,90.258,39.83,24.199,90,Night,0,0,138,,,,
CTL-04,Balancing,139,2026-02-28 15:03:21.838432,0.0,0.0,80,567.697,621.414,1371.6171905528704,1370.21335474914,14.591,24.044,472.5441708504735,2298.179,9311.565,1.501,44.295,479.228,2546.913,6285.298,7.942,0.032,405.827,2436.283,83.598,33.861,26.565,90,Night,0,0,139,,,,
CTL-04,Balancing,140,2026-02-28 19:03:21.838446,-0.0087,0.0,80,513.775,628.64,1458.425006081282,1410.6891870491656,13.906,23.462,497.9097442886948,2587.467,10533.723,1.38,41.612,564.496,2271.172,7712.693,8.533,0.029,373.809,2551.81,101.155,31.39,25.816,89,Day,0,0,140,,,,
CTL-04,Balancing,141,2026-02-28 23:03:21.838460,-0.0087,0.0,60,580.86,681.334,1690.741011014578,1380.5288129399357,12.871,21.994,642.6355364919663,2453.246,10549.241,1.522,47.299,497.468,2285.629,8035.705,7.599,0.032,429.505,1946.086,117.841,36.761,22.728,89,Day,0,0,141,,,,
CTL-04,Balancing,142,2026-03-01 03:03:21.838474,0.0218,0.0,60,534.635,588.794,1496.2106726051297,1293.3933465766888,14.618,20.354,577.1564723091664,2073.876,9448.06,1.153,52.269,564.058,1877.208,8824.271,6.222,0.026,432.498,2258.767,115.607,41.557,22.415,89,Evening,0,0,142,,,,
CTL-04,Balancing,143,2026-03-01 07:03:21.838492,-0.0087,0.0,100,488.929,739.293,1512.1079062161823,1147.825968296933,13.263,21.876,514.0792596970114,2958.971,8460.968,1.219,42.793,567.635,2321.478,8801.03,9.392,0.031,404.093,2101.298,84.856,33.003,23.59,89,Evening,0,0,143,,,,
CTL-04,Balancing,144,2026-03-01 11:03:21.838506,0.0218,0.0,100,638.193,606.255,1752.0761107086728,1482.2032624316664,14.669,21.084,532.2513985154311,2280.952,9593.832,1.412,45.457,498.826,2249.073,8952.586,9.16,0.034,360.179,2240.495,116.544,43.948,21.099,88,Night,0,0,144,,,,
CTL-04,Balancing,145,2026-03-01 15:03:21.838520,-0.0087,0.0003,100,472.262,658.958,1786.9523093215591,1283.3497777360212,14.747,23.964,545.5956491991932,2369.867,10332.006,1.246,53.489,513.855,2128.889,8591.673,7.901,0.026,469.018,2488.132,96.81,37.643,27.005,88,Night,0,0,145,,,,
CTL-04,Balancing,146,2026-03-01 19:03:21.838534,0.0005,0.0003,60,601.92,607.664,1630.2185986407726,1360.9401896079455,15.743,20.845,449.8550317252584,2141.8,9988.646,1.206,51.198,541.037,2217.951,8012.54,7.893,0.029,322.026,2360.553,94.214,39.107,24.654,88,Day,0,0,146,,,,
CTL-04,Balancing,147,2026-03-01 23:03:21.838548,0.0218,0.0,80,550.861,606.214,1484.9910687038885,1386.5889460479104,16.219,20.499,517.7424303256087,2125.247,9505.383,1.262,42.697,480.091,2547.883,8255.792,7.856,0.032,432.571,2544.692,102.068,45.32,26.522,88,Day,0,0,147,,,,
CTL-04,Balancing,148,2026-03-02 03:03:21.838562,0.0218,-0.0003,60,521.915,707.544,1689.466619864933,1337.8190276046853,16.96,25.256,623.0008129667128,2538.627,9901.662,1.256,52.671,454.373,2310.238,6097.435,8.756,0.033,456.648,2336.644,102.318,38.754,27.656,88,Evening,0,0,148,,,,
CTL-04,Balancing,149,2026-03-02 07:03:21.838576,0.0,0.0003,100,535.882,761.863,1785.1252570941206,1515.3214357162312,13.806,19.268,561.3490783099938,2411.361,7993.489,1.441,48.343,552.303,2793.78,7506.79,6.666,0.028,459.815,2390.01,98.104,36.805,23.405,87,Evening,0,0,149,,,,
CTL-04,Balancing,150,2026-03-02 11:03:21.838591,0.0005,-0.0003,60,489.078,611.065,1752.406628342194,1775.5410019374349,13.388,20.451,525.4766577600838,2768.059,9732.26,1.267,45.085,603.17,2397.927,8106.757,6.6,0.032,391.718,2413.502,101.03,42.459,18.191,87,Night,0,0,150,,,,
CTL-04,Balancing,151,2026-03-02 15:03:21.838606,0.0,0.0003,60,456.615,768.57,1392.0501974847764,1302.9390933603843,16.449,21.719,560.3516787717931,2767.938,8526.203,1.23,51.08,529.99,2633.657,7613.972,8.587,0.03,376.664,2081.814,95.793,36.719,26.355,87,Night,0,0,151,,,,
CTL-04,Balancing,152,2026-03-02 19:03:21.838621,0.0,0.0003,80,548.09,671.238,1558.225248032027,1286.9828809415085,14.946,24.675,508.8610498507771,2496.466,8636.177,1.299,46.731,545.124,2350.814,7729.126,7.092,0.031,415.936,2402.934,99.271,44.58,27.216,87,Day,0,0,152,,,,
CTL-04,Balancing,153,2026-03-02 23:03:21.838637,0.0218,0.0003,80,574.247,664.193,1603.1212424262978,1261.2991398629083,11.834,24.572,563.6684625584957,3198.082,8518.078,1.356,52.321,487.604,2323.709,7980.421,8.077,0.031,394.15,1901.67,101.102,40.261,23.325,86,Day,0,0,153,,,,
CTL-04,Balancing,154,2026-03-03 03:03:21.838652,0.0005,-0.0003,100,604.089,665.042,1591.5182899049055,1538.7415418741784,17.934,21.3,614.4105654758638,2827.249,8837.456,1.148,49.551,591.944,2319.961,9030.288,7.696,0.029,388.378,2354.759,91.405,37.508,18.813,86,Evening,0,0,154,,,,
CTL-04,Balancing,155,2026-03-03 07:03:21.838667,0.0005,0.0,80,554.612,645.002,1770.1338117475061,1399.279525937628,11.991,22.299,519.3316840949614,2643.399,8854.673,1.562,43.225,534.507,2531.056,7869.771,7.297,0.029,320.697,2221.209,98.219,42.694,24.075,86,Evening,0,0,155,,,,
CTL-04,Balancing,156,2026-03-03 11:03:21.838682,-0.0087,0.0003,80,497.714,612.755,1501.5292440179142,1535.5946077844558,12.45,19.78,473.90401469848246,2527.956,10416.026,1.375,50.537,494.263,2504.604,7527.403,7.935,0.03,393.655,2816.005,108.665,39.259,27.424,86,Night,0,0,156,,,,
CTL-04,Balancing,157,2026-03-03 15:03:21.838697,-0.0087,0.0003,100,643.322,643.962,1648.5305576435985,1240.31191689728,14.862,20.145,451.75189478837814,2624.434,9142.412,1.187,38.795,489.9,2227.108,8048.643,6.952,0.031,417.143,2077.071,83.053,42.747,23.071,86,Night,0,0,157,,,,
CTL-04,Balancing,158,2026-03-03 19:03:21.838712,0.0218,-0.0003,100,551.846,649.78,1575.4318706407335,1552.8424976562194,15.849,22.441,581.407118637914,2284.437,9547.66,1.502,52.331,423.995,2496.0,8573.206,9.373,0.034,411.428,2092.217,98.872,35.73,20.69,85,Day,0,0,158,,,,
CTL-04,Balancing,159,2026-03-03 23:03:21.838728,0.0218,0.0003,80,591.12,612.863,1904.4385661775148,1359.1000870659207,13.576,22.911,551.1896456833509,2454.417,8558.449,1.23,45.147,467.294,2618.867,8306.117,8.549,0.032,405.996,2928.666,104.265,30.848,22.263,85,Day,0,0,159,,,,
CTL-04,Balancing,160,2026-03-04 03:03:21.838742,0.0005,0.0003,80,470.315,672.732,1524.290048489479,1480.0021536691727,13.62,22.029,528.0014907574503,2307.043,9250.381,1.359,54.252,580.672,2613.349,8489.983,8.009,0.032,438.805,2673.277,100.162,37.476,25.275,85,Evening,0,0,160,,,,
CTL-04,Balancing,161,2026-03-04 07:03:21.838757,0.0,0.0003,100,392.347,745.296,1782.5979470108743,1373.0874355055646,14.136,26.096,499.5235174918463,2325.539,10631.232,1.16,48.238,509.197,2880.154,7696.6,7.277,0.031,370.714,2530.618,104.337,34.27,27.729,85,Evening,0,0,161,,,,
CTL-04,Balancing,162,2026-03-04 11:03:21.838773,0.0005,0.0,80,486.997,610.298,1678.0422812393722,1640.6554952196493,12.74,20.611,610.0669587703468,2251.338,9188.528,1.246,49.819,456.561,2463.704,8533.795,8.993,0.028,448.757,1886.668,93.368,48.295,23.488,84,Night,0,0,162,,,,
